epoch,train_loss,val_loss,val_ppl,val_bleu,lr
1,7.414654916359319,6.65540561825037,776.9730136135254,,3.174845886113226e-05
2,6.285410548249881,5.907955206930637,367.9529979061897,,6.58436163977648e-05
3,5.609989673313168,5.24325118213892,189.28450149323268,,0.00011894742631253963
4,4.946177810844448,4.579487428069115,97.46442387351541,,0.0001858608225541808
5,4.330065499163336,4.048782780766487,57.32763426021523,,0.00026003272776432525
6,3.8873791090316243,3.717092491686344,41.14459178720156,,0.0003342014288011964
7,3.577505764654941,3.4902076236903667,32.792755552397445,,0.00040110552622383346
8,3.354017849597666,3.3472912535071373,28.425631436283325,,0.0004541948530638111
9,3.178559768324097,3.2154119946062565,24.913554046937907,,0.000488271761218257
10,3.029014465295606,3.1124719753861427,22.476537230833486,8.19464486406236,0.0004999999998852328
11,2.8896451248890824,3.001337703317404,20.112423391611323,,0.0004998474428791592
12,2.7672530961119466,2.915049936622381,18.449733697128234,,0.0004993904864683316
13,2.6670340477592416,2.8397028632462025,17.11068056963819,,0.0004986296873837478
14,2.583061461854312,2.789870034903288,16.278903974970113,,0.0004975659725419003
15,2.5129684476802745,2.7282145097851753,15.305534726061182,,0.0004962006379154711
16,2.4529278663297496,2.681256726384163,14.603434289832785,,0.0004945353469543889
17,2.39956398618718,2.6377819515764713,13.982156088741975,,0.0004925721285591712
18,2.3526365516914263,2.6086951941251755,13.581318301671065,,0.0004903133746090222
19,2.3108789889762797,2.5663471817970276,13.018184422714782,,0.0004877618370476956
20,2.2728459145873785,2.5300199575722218,12.553756676673666,12.504689271846432,0.0004849206245306758
21,2.2379711220661798,2.5082847103476524,12.283841632856191,,0.0004817931986377594
22,2.2067325901654034,2.486365705728531,12.017521450566266,,0.00047838336965565405
23,2.1770116121818623,2.4538418129086494,11.63295260811561,,0.00047469529193573044
24,2.1487524952325554,2.4372486136853695,11.44151736189364,,0.0004707334588325855
25,2.1238345727324486,2.4115552939474583,11.151291200617353,,0.0004665026972295818
26,2.0983530746565924,2.3894193805754185,10.907159195685237,,0.00046200816165803383
27,2.0771574957503214,2.3738081008195877,10.738206695809994,,0.0004572553280172052
28,2.0541132539510727,2.3544290997087955,10.532114357863936,,0.00045224998690276947
29,2.032164018601179,2.33224106580019,10.301000905443864,,0.0004469982365518609
30,2.0126836269886956,2.305910661816597,10.033311046614514,14.545953784498323,0.0004415064754133119
31,1.9927963527540367,2.2983450330793858,9.957689164481266,,0.0004357813943521289
32,1.9743521603652172,2.276038259267807,9.738024359708534,,0.0004298299684977038
33,1.9565428940372334,2.264524929225445,9.626550221949156,,0.00042365944874569333
34,1.9388258260571294,2.2470552064478397,9.459837510608653,,0.00041727735292391955
35,1.9210277090056076,2.2365927174687386,9.361380018249127,,0.0004106914566330549
36,1.9042419973346922,2.219677060842514,9.204357938272935,,0.0004039097837732502
37,1.888070077324907,2.1997432075440884,9.022696241592865,,0.00039694059676824846
38,1.8734790740741625,2.1910530999302864,8.944627743409267,,0.0003897923864988944
39,1.857615541252825,2.176274824887514,8.813413522447249,,0.0003824738619583038
40,1.843988200235698,2.1643976233899593,8.709354025252976,14.187567064566517,0.0003749939396412971
41,1.8312041392135952,2.1559418104588985,8.63601984387833,,0.00036736173268102373
42,1.814502787983252,2.1427046544849873,8.522456786390359,,0.00035958653974601357
43,1.800319983313481,2.129404079169035,8.409853710871278,,0.0003516778337111813
44,1.786604140057332,2.112324485555291,8.267436503210478,,0.00034364525011658755
45,1.7728586887112923,2.1015113182365894,8.178520924883784,,0.00033549857542801767
46,1.7600120066975553,2.087477194145322,8.064544199792577,,0.0003272477351136806
47,1.7476315466273162,2.074066210538149,7.957112720796278,,0.0003189027815515549
48,1.7356834147746365,2.066133366897702,7.894239899597943,,0.0003104738817821144
49,1.7238040840667155,2.0571695175021887,7.823793329967548,,0.00030197130512135575
50,1.711952596075005,2.047880493104458,7.751454421935498,13.620866000024453,0.0002934054106492187
51,1.7004642996730075,2.0369614847004414,7.667276631298701,,0.0002847866345886423
52,1.6890516453940008,2.026406444609165,7.586773821648639,,0.00027612547759063593
